Volcano_ID,Volcano_Name,Volcano_Image,Volcano_Type,Country,epoch_period,Latitude,Longitude,price,quantity
499,Cuernos de Negros,https://volcano.si.edu/gallery/photos/GVP-12015.jpg,Complex,Philippines,holocene,9.25N,123.17E,100,99
500,Cuernos del Diablo,https://volcano.si.edu/gallery/photos/GVP-11542.jpg,Stratovolcano,Chile,pleistocene,41.363S,72.005W,100,99
501,Cuicocha,https://volcano.si.edu/gallery/photos/GVP-11645.jpg,Caldera,Ecuador,holocene,0.308N,78.364W,100,99
502,Cuilapa-Barbarena,https://volcano.si.edu/gallery/photos/GVP-04023.jpg,Volcanic field,Guatemala,holocene,14.33N,90.4W,100,99
503,Culpepper,https://volcano.si.edu/includes/images/noimage.jpg,Shield,Ecuador,pleistocene,1.62N,92W,100,99
504,Cultus Mountain,https://volcano.si.edu/includes/images/noimage.jpg,Shield,United States,pleistocene,43.819N,121.871W,100,99
505,Cumbal,https://volcano.si.edu/gallery/photos/GVP-04390.jpg,Stratovolcano,Colombia,holocene,0.95N,77.87W,100,99
506,Cumbres   Las,https://volcano.si.edu/gallery/photos/GVP-05523.jpg,Stratovolcano,Mexico,holocene,19.15N,97.27W,100,99
507,Cupaello,https://volcano.si.edu/includes/images/noimage.jpg,Pyroclastic cone,Italy,pleistocene,42.43N,12.93E,100,99
508,Cupit Mary Mountain,https://volcano.si.edu/includes/images/noimage.jpg,Shield,United States,pleistocene,43.731N,122.11W,100,99
509,Curacoa,https://volcano.si.edu/gallery/photos/GVP-00501.jpg,Submarine,Tonga,holocene,15.62S,173.67W,100,99
510,Curtis Island,https://volcano.si.edu/gallery/photos/GVP-11155.jpg,Submarine,New Zealand,holocene,30.543S,178.556W,100,99
511,Curutu,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Chile,pleistocene,23.17S,67.07W,100,99
512,Cusin,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Ecuador,pleistocene,0.127N,78.154W,100,99
513,Cutanga,https://volcano.si.edu/includes/images/noimage.jpg,Unknown,Colombia,pleistocene,1.83N,76.45W,100,99
514,Cuxliquel,https://volcano.si.edu/gallery/photos/GVP-10497.jpg,Lava dome(s),Guatemala,pleistocene,14.889N,91.398W,100,99
515,Dabbahu,https://volcano.si.edu/gallery/photos/GVP-11583.jpg,Stratovolcano,Ethiopia,holocene,12.595N,40.48E,100,99
516,Dabbayra,https://volcano.si.edu/gallery/photos/GVP-11183.jpg,Shield,Ethiopia,holocene,12.38N,40.07E,100,99
517,Dacht-i-Navar Group,https://volcano.si.edu/includes/images/noimage.jpg,Lava dome(s),Afghanistan,pleistocene,33.95N,67.92E,100,99
518,Dagit-Dagitan,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Philippines,pleistocene,13.53N,121.078E,100,99
519,Daikoku,https://volcano.si.edu/gallery/photos/GVP-11858.jpg,Submarine,United States,holocene,21.324N,144.194E,100,99
520,Daikonjima,https://volcano.si.edu/includes/images/noimage.jpg,Pyroclastic cone,Japan,pleistocene,35.493N,133.174E,100,99
521,Dainichigatake,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Japan,pleistocene,35.998N,136.841E,100,99
522,Dainichiyama,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Japan,pleistocene,36.15N,136.5E,100,99
523,Daira-Komagatake,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Japan,pleistocene,40.41N,140.255E,100,99
524,Daisen,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Japan,pleistocene,35.368N,133.549E,100,99
525,Daito,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Japan,pleistocene,38.299N,140.527E,100,99
526,Dakataua,https://volcano.si.edu/gallery/photos/GVP-00459.jpg,Caldera,Papua New Guinea,holocene,5.094S,150.094E,100,99
527,Dalaha'ale,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Ethiopia,pleistocene,12.274N,42.044E,100,99
528,Dalainuoer,https://volcano.si.edu/includes/images/noimage.jpg,Pyroclastic cone(s),China,pleistocene,44N,115.5E,100,99
529,Dallol,https://volcano.si.edu/gallery/photos/GVP-09908.jpg,Explosion crater(s),Ethiopia,holocene,14.242N,40.3E,100,99
530,Dama Ali,https://volcano.si.edu/gallery/photos/GVP-11170.jpg,Shield,Ethiopia,holocene,11.28N,41.63E,100,99
531,Damavand,https://volcano.si.edu/gallery/photos/GVP-11995.jpg,Stratovolcano,Iran,holocene,35.951N,52.109E,100,99
532,Dana,https://volcano.si.edu/gallery/photos/GVP-09538.jpg,Stratovolcano,United States,holocene,55.641N,161.214W,100,99
533,Darai Hills,https://volcano.si.edu/includes/images/noimage.jpg,Volcanic field,Papua New Guinea,pleistocene,6.8S,143.08E,100,99
534,Dariganga Volcanic Field,https://volcano.si.edu/gallery/photos/GVP-12310.jpg,Pyroclastic cone(s),Mongolia,holocene,45.754N,114.279E,100,99
535,Dark Mountain,https://volcano.si.edu/includes/images/noimage.jpg,Volcanic field,Canada,pleistocene,58.52N,129.6W,100,99
536,Darlac Volcanic Field,https://volcano.si.edu/includes/images/noimage.jpg,Cone(s),Vietnam,pleistocene,12.88N,108.2E,100,99
537,Daruma,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Japan,pleistocene,34.952N,138.843E,100,99
538,Darwin,https://volcano.si.edu/gallery/photos/GVP-04730.jpg,Shield,Ecuador,holocene,0.18S,91.28W,100,99
539,Data Gabalti,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Ethiopia,pleistocene,12.197N,42.135E,100,99
540,Datong-Fengzen,https://volcano.si.edu/includes/images/noimage.jpg,Volcanic field,China,pleistocene,40N,113.28E,100,99
541,Daun  Bukit,https://volcano.si.edu/gallery/photos/GVP-12601.jpg,Stratovolcano(es),Indonesia,holocene,3.38S,102.37E,100,99
542,Davidof,https://volcano.si.edu/gallery/photos/GVP-09484.jpg,Stratovolcano,United States,holocene,51.97N,178.33E,100,99
543,Davis Lake,https://volcano.si.edu/gallery/photos/GVP-03130.jpg,Volcanic field,United States,holocene,43.57N,121.82W,100,99
544,Dawa Ale-Quarry,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Ethiopia,pleistocene,12.75N,41E,100,99
545,Dawson Strait Group,https://volcano.si.edu/gallery/photos/GVP-11525.jpg,Volcanic field,Papua New Guinea,holocene,9.62S,150.88E,100,99
546,Deception Island,https://volcano.si.edu/gallery/photos/GVP-06201.jpg,Caldera,Antarctica,holocene,63.001S,60.652W,100,99
547,Ded i Baba,https://volcano.si.edu/includes/images/noimage.jpg,Shield,Russia,pleistocene,51.3N,156.58E,100,99
548,Defiance,https://volcano.si.edu/includes/images/noimage.jpg,Shield,United States,pleistocene,45.649N,121.723W,100,99
549,Dehaj-Meduk,https://volcano.si.edu/includes/images/noimage.jpg,Volcanic field,Iran,pleistocene,30.33N,55.5E,100,99
550,Dempo,https://volcano.si.edu/gallery/photos/GVP-01023.jpg,Stratovolcano(es),Indonesia,holocene,4.016S,103.121E,100,99
551,Denison,https://volcano.si.edu/gallery/photos/GVP-09504.jpg,Stratovolcano,United States,holocene,58.418N,154.449W,100,99
552,Descabezado Grande,https://volcano.si.edu/gallery/photos/GVP-04844.jpg,Stratovolcano(es),Chile,holocene,35.58S,70.75W,100,99
553,Deslinde,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Chile,pleistocene,22.27S,67.97W,100,99
554,Devils Desk,https://volcano.si.edu/gallery/photos/GVP-08535.jpg,Stratovolcano,United States,pleistocene,58.474N,154.306W,100,99
555,Devils Garden,https://volcano.si.edu/gallery/photos/GVP-08854.jpg,Volcanic field,United States,holocene,43.512N,120.861W,100,99
556,Dgida Basin,https://volcano.si.edu/includes/images/noimage.jpg,Pyroclastic cone(s),Russia,pleistocene,50.52N,103.25E,100,99
557,Dhamar  Harras of,https://volcano.si.edu/gallery/photos/GVP-12585.jpg,Volcanic field,Yemen,holocene,14.57N,44.67E,100,99
558,Diables  Morne aux,https://volcano.si.edu/gallery/photos/GVP-09433.jpg,Lava dome(s),Dominica,holocene,15.612N,61.43W,100,99
559,Diablotins  Morne,https://volcano.si.edu/gallery/photos/GVP-10094.jpg,Stratovolcano,Dominica,holocene,15.503N,61.397W,100,99
560,Diamond Craters,https://volcano.si.edu/gallery/photos/GVP-10299.jpg,Volcanic field,United States,holocene,43.1N,118.75W,100,99
561,Diamond Peak,https://volcano.si.edu/includes/images/noimage.jpg,Shield,United States,pleistocene,43.521N,122.148W,100,99
562,Didicas,https://volcano.si.edu/gallery/photos/GVP-11935.jpg,Compound,Philippines,holocene,19.077N,122.202E,100,99
563,Didolli,https://volcano.si.edu/includes/images/noimage.jpg,Caldera,Ethiopia,pleistocene,12.7N,41.58E,100,99
564,Dieng Volcanic Complex,https://volcano.si.edu/gallery/photos/GVP-01074.jpg,Complex,Indonesia,holocene,7.2S,109.879E,100,99
565,Diky Greben,https://volcano.si.edu/gallery/photos/GVP-05727.jpg,Lava dome(s),Russia,holocene,51.452N,156.978E,100,99
566,Dilo-Dukana Volcanic Field,https://volcano.si.edu/gallery/photos/GVP-12233.jpg,Volcanic field,Ethiopia,pleistocene,4.063N,37.488E,100,99
567,Discovery,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Antarctica,pleistocene,78.374S,165.015E,100,99
568,Ditmara,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Russia,pleistocene,53.87N,159.53E,100,99
569,Dittmar,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,United States,pleistocene,40.453N,121.347W,100,99
570,Dofan,https://volcano.si.edu/gallery/photos/GVP-11218.jpg,Shield,Ethiopia,holocene,9.35N,40.13E,100,99
571,Doma Peaks,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Papua New Guinea,pleistocene,5.9S,143.15E,100,99
572,Domuyo,https://volcano.si.edu/gallery/photos/GVP-11438.jpg,Stratovolcano,Argentina,pleistocene,36.638S,70.432W,100,99
573,Don Joao de Castro Bank,https://volcano.si.edu/gallery/photos/GVP-11106.jpg,Submarine,Portugal,holocene,38.23N,26.63W,100,99
574,Dona Juana,https://volcano.si.edu/gallery/photos/GVP-12653.jpg,Stratovolcano,Colombia,holocene,1.5N,76.936W,100,99
575,Dorobu,https://volcano.si.edu/includes/images/noimage.jpg,Caldera,Japan,pleistocene,36.898N,139.579E,100,99
576,Dos Hermanos,https://volcano.si.edu/includes/images/noimage.jpg,Volcanic field,Dominican Republic,pleistocene,18.75N,70.92W,100,99
577,Dotsero,https://volcano.si.edu/gallery/photos/GVP-08166.jpg,Maar,United States,holocene,39.661N,107.035W,100,99
578,Double Glacier,https://volcano.si.edu/includes/images/noimage.jpg,Lava dome(s),United States,pleistocene,60.68N,152.62W,100,99
579,Douglas,https://volcano.si.edu/gallery/photos/GVP-05301.jpg,Stratovolcano,United States,holocene,58.855N,153.542W,100,99
580,Doyo Seamount,https://volcano.si.edu/includes/images/noimage.jpg,Submarine,Japan,holocene,27.68N,140.8E,100,99
581,Drum,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,United States,pleistocene,62.12N,144.63W,100,99
582,Duau,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Papua New Guinea,pleistocene,6.92S,144.58E,100,99
583,Dubbi,https://volcano.si.edu/gallery/photos/GVP-08975.jpg,Stratovolcano,Eritrea,holocene,13.579N,41.809E,100,99
584,Dugong,https://volcano.si.edu/includes/images/noimage.jpg,Submarine,Tonga,holocene,15.431S,175.725W,100,99
585,Duguna,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Ethiopia,pleistocene,6.95N,38.07E,100,99
586,Dukono,https://volcano.si.edu/gallery/photos/GVP-01741.jpg,Complex,Indonesia,holocene,1.693N,127.894E,100,99
587,Duncan Canal,https://volcano.si.edu/gallery/photos/GVP-09451.jpg,Volcanic field,United States,holocene,56.5N,133.1W,100,99
588,Dunhua,https://volcano.si.edu/includes/images/noimage.jpg,Unknown,China,pleistocene,43.163N,127.939E,100,99
589,Durango Volcanic Field,https://volcano.si.edu/gallery/photos/GVP-03648.jpg,Pyroclastic cone(s),Mexico,holocene,24.15N,104.45W,100,99
590,Durbulzhi-Ula,https://volcano.si.edu/includes/images/noimage.jpg,Unknown,Mongolia,pleistocene,42.8N,102.08E,100,99
591,Durika,https://volcano.si.edu/includes/images/noimage.jpg,Lava dome(s),Costa Rica,pleistocene,9.374N,83.302W,100,99
592,Dutton,https://volcano.si.edu/gallery/photos/GVP-08558.jpg,Stratovolcano,United States,holocene,55.183N,162.276W,100,99
593,Dvukhyurtochny,https://volcano.si.edu/includes/images/noimage.jpg,Shield,Russia,pleistocene,56.82N,159.88E,100,99
594,Dzau,https://volcano.si.edu/includes/images/noimage.jpg,Fissure vent,Georgia,pleistocene,42.404N,44.004E,100,99
595,Dzenzursky,https://volcano.si.edu/gallery/photos/GVP-05817.jpg,Compound,Russia,holocene,53.637N,158.922E,100,99
596,Eagle Lake Field,https://volcano.si.edu/gallery/photos/GVP-06656.jpg,Fissure vent(s),United States,pleistocene,40.63N,120.83W,100,99
597,East Blanco Depression,https://volcano.si.edu/includes/images/noimage.jpg,Submarine,Undersea Features,holocene,44.267N,129.879W,100,99
598,East Chamo Basin,https://volcano.si.edu/gallery/photos/GVP-12578.jpg,Pyroclastic cone(s),Ethiopia,holocene,5.708N,37.713E,100,99
599,East Diamante,https://volcano.si.edu/gallery/photos/GVP-11862.jpg,Submarine,United States,holocene,15.93N,145.67E,100,99
600,East Eifel Volcanic Field,https://volcano.si.edu/includes/images/noimage.jpg,Maar(s),Germany,pleistocene,50.4N,7.325E,100,99
601,East Gakkel Ridge at 85E,https://volcano.si.edu/gallery/photos/GVP-12172.jpg,Submarine,Undersea Features,holocene,85.608N,85.25E,100,99
602,East Molokai,https://volcano.si.edu/includes/images/noimage.jpg,Shield,United States,pleistocene,21.12N,156.87W,100,99
603,East Neh,https://volcano.si.edu/includes/images/noimage.jpg,Unknown,Iran,pleistocene,31.333N,60.126E,100,99
604,East Tanna Volcano,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Vanuatu,pleistocene,19.42S,169.45E,100,99
605,East Ziway,https://volcano.si.edu/gallery/photos/GVP-11521.jpg,Fissure vent(s),Ethiopia,holocene,7.874N,38.902E,100,99
606,Eastern Gemini Seamount,https://volcano.si.edu/includes/images/noimage.jpg,Submarine,France,holocene,20.98S,170.28E,100,99
607,Ebeko,https://volcano.si.edu/gallery/photos/GVP-02271.jpg,Stratovolcano,Russia,holocene,50.686N,156.014E,100,99
608,Eboshi,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Japan,pleistocene,36.43N,138.39E,100,99
609,Eboshi-Washigatake,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Japan,pleistocene,35.937N,136.974E,100,99
610,Ebulobo,https://volcano.si.edu/gallery/photos/GVP-01214.jpg,Stratovolcano,Indonesia,holocene,8.817S,121.191E,100,99
611,Eburru  Ol Doinyo,https://volcano.si.edu/gallery/photos/GVP-11159.jpg,Complex,Kenya,holocene,0.65S,36.22E,100,99
612,Ecuador,https://volcano.si.edu/gallery/photos/GVP-11652.jpg,Shield,Ecuador,holocene,0.02S,91.546W,100,99
613,Edgecumbe,https://volcano.si.edu/gallery/photos/GVP-09652.jpg,Stratovolcano(es),United States,holocene,57.05N,135.75W,100,99
614,Edziza,https://volcano.si.edu/gallery/photos/GVP-10155.jpg,Stratovolcano,Canada,holocene,57.72N,130.63W,100,99
615,Egersuwa,https://volcano.si.edu/includes/images/noimage.jpg,Lava dome(s),Ethiopia,pleistocene,12.45N,42.166E,100,99
616,Eggella,https://volcano.si.edu/gallery/photos/GVP-12628.jpg,Shield,Russia,pleistocene,56.57N,158.52E,100,99
617,Egon,https://volcano.si.edu/gallery/photos/GVP-12025.jpg,Stratovolcano,Indonesia,holocene,8.676S,122.455E,100,99
618,Eifuku,https://volcano.si.edu/includes/images/noimage.jpg,Submarine,United States,pleistocene,21.409N,144.161E,100,99
619,Ekarma,https://volcano.si.edu/gallery/photos/GVP-12170.jpg,Stratovolcano,Russia,holocene,48.958N,153.93E,100,99
620,Ela,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Ethiopia,pleistocene,12.519N,41.19E,100,99
621,Elbrus,https://volcano.si.edu/gallery/photos/GVP-10277.jpg,Stratovolcano,Russia,holocene,43.351N,42.442E,100,99
622,Eldey,https://volcano.si.edu/includes/images/noimage.jpg,Submarine,Iceland,holocene,63.733N,23W,100,99
623,Elmenteita Badlands,https://volcano.si.edu/gallery/photos/GVP-11158.jpg,Pyroclastic cone(s),Kenya,holocene,0.52S,36.27E,100,99
624,Elovsky,https://volcano.si.edu/gallery/photos/GVP-11782.jpg,Shield(s),Russia,holocene,57.55N,160.53E,100,99
625,Emae,https://volcano.si.edu/includes/images/noimage.jpg,Complex,Vanuatu,pleistocene,17.063S,168.381E,100,99
626,Embagai,https://volcano.si.edu/includes/images/noimage.jpg,Caldera,Tanzania,pleistocene,2.92S,35.83E,100,99
627,Emmons Lake,https://volcano.si.edu/gallery/photos/GVP-05366.jpg,Caldera,United States,holocene,55.341N,162.073W,100,99
628,Emperor Range,https://volcano.si.edu/includes/images/noimage.jpg,Caldera(s),Papua New Guinea,pleistocene,5.7S,154.95E,100,99
629,Emuruangogolak,https://volcano.si.edu/gallery/photos/GVP-10040.jpg,Shield,Kenya,holocene,1.5N,36.33E,100,99
630,Endeavour Segment,https://volcano.si.edu/gallery/photos/GVP-11884.jpg,Submarine,Canada,holocene,47.95N,129.1W,100,99
631,Endut,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Indonesia,pleistocene,6.62S,106.37E,100,99
632,Epi,https://volcano.si.edu/gallery/photos/GVP-11036.jpg,Stratovolcano(es),Vanuatu,holocene,16.68S,168.37E,100,99
633,Erciyes Dagi,https://volcano.si.edu/gallery/photos/GVP-01574.jpg,Stratovolcano,Turkey,holocene,38.531N,35.447E,100,99
634,Erebus,https://volcano.si.edu/gallery/photos/GVP-06166.jpg,Stratovolcano,Antarctica,holocene,77.53S,167.17E,100,99
635,Erkeshan,https://volcano.si.edu/includes/images/noimage.jpg,Pyroclastic cone(s),China,pleistocene,48.056N,126.261E,100,99
636,Ernici  Monti,https://volcano.si.edu/includes/images/noimage.jpg,Volcanic field,Italy,pleistocene,41.58N,13.33E,100,99
637,Erta Ale,https://volcano.si.edu/gallery/photos/GVP-09909.jpg,Shield,Ethiopia,holocene,13.6N,40.67E,100,99
638,Eríksjokull,https://volcano.si.edu/includes/images/noimage.jpg,Tuya,Iceland,pleistocene,64.77N,20.4W,100,99
639,Esan,https://volcano.si.edu/gallery/photos/GVP-05673.jpg,Lava dome(s),Japan,holocene,41.805N,141.166E,100,99
640,Esan Maruyama,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Japan,pleistocene,41.849N,141.097E,100,99
641,Escala,https://volcano.si.edu/includes/images/noimage.jpg,Lava dome,Bolivia,pleistocene,21.6S,66.88W,100,99
642,Escanaba Segment,https://volcano.si.edu/gallery/photos/GVP-11888.jpg,Submarine,Undersea Features,holocene,40.98N,127.5W,100,99
643,Escondido  El,https://volcano.si.edu/includes/images/noimage.jpg,Lava dome,Colombia,pleistocene,5.514N,75.043W,100,99
644,Esjufjoll,https://volcano.si.edu/gallery/photos/GVP-07538.jpg,Stratovolcano,Iceland,holocene,64.25N,16.583W,100,99
645,Esmeralda Bank,https://volcano.si.edu/gallery/photos/GVP-11694.jpg,Submarine,United States,holocene,15N,145.25E,100,99
646,Espenberg,https://volcano.si.edu/includes/images/noimage.jpg,Volcanic field,United States,pleistocene,66.35N,164.33W,100,99
647,Est  Ile de l',https://volcano.si.edu/gallery/photos/GVP-11206.jpg,Stratovolcano,France,holocene,46.43S,52.2E,100,99
648,Esteli,https://volcano.si.edu/gallery/photos/GVP-11470.jpg,Fissure vent(s),Nicaragua,holocene,13.17N,86.4W,100,99
649,Etna,https://volcano.si.edu/gallery/photos/GVP-01552.jpg,Stratovolcano(es),Italy,holocene,37.748N,14.999E,100,99
650,Etopan,https://volcano.si.edu/includes/images/noimage.jpg,Shield,Russia,pleistocene,55.97N,157.63E,100,99
651,Etorofu-Atosanupuri [Atosanupuri],https://volcano.si.edu/gallery/photos/GVP-10807.jpg,Stratovolcano,Japan,holocene,44.808N,147.131E,100,99
652,Etorofu-Yakeyama [Grozny Group],https://volcano.si.edu/gallery/photos/GVP-10814.jpg,Complex(es),Japan,holocene,45.012N,147.871E,100,99
653,Etrusk,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Turkey,pleistocene,39.032N,43.66E,100,99
654,Eyjafjallajokull,https://volcano.si.edu/gallery/photos/GVP-07545.jpg,Stratovolcano,Iceland,holocene,63.633N,19.633W,100,99
655,Falso Azufre,https://volcano.si.edu/gallery/photos/GVP-12537.jpg,Complex,Chile,holocene,26.8S,68.37W,100,99
656,Fanjiatung Group,https://volcano.si.edu/includes/images/noimage.jpg,Cone(s),China,pleistocene,43.75N,125.17E,100,99
657,Farallon de Pajaros,https://volcano.si.edu/gallery/photos/GVP-02102.jpg,Stratovolcano,United States,holocene,20.546N,144.893E,100,99
658,Fatmalapa,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano(es),Vanuatu,pleistocene,17.57S,168.37E,100,99
659,Fatu Hiva,https://volcano.si.edu/includes/images/noimage.jpg,Shield,France,pleistocene,10.47S,138.65W,100,99
660,Favenc,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Papua New Guinea,pleistocene,6.97S,144.68E,100,99
661,Fayal,https://volcano.si.edu/gallery/photos/GVP-06104.jpg,Stratovolcano,Portugal,holocene,38.576N,28.713W,100,99
662,Fedotych,https://volcano.si.edu/gallery/photos/GVP-12630.jpg,Shield,Russia,pleistocene,57.13N,160.4E,100,99
663,Feinga Seamount,https://volcano.si.edu/includes/images/noimage.jpg,Submarine,Tonga,pleistocene,20.154S,175.163W,100,99
664,Fentale,https://volcano.si.edu/gallery/photos/GVP-12075.jpg,Stratovolcano,Ethiopia,holocene,8.975N,39.93E,100,99
665,Fernandina,https://volcano.si.edu/gallery/photos/GVP-06278.jpg,Shield,Ecuador,holocene,0.37S,91.55W,100,99
666,Filicudi,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano(es),Italy,pleistocene,38.58N,14.55E,100,99
667,Finini,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Ethiopia,pleistocene,11.98N,41.35E,100,99
668,Firura  Nevados,https://volcano.si.edu/gallery/photos/GVP-04756.jpg,Stratovolcano(es),Peru,pleistocene,15.23S,72.63W,100,99
669,Fisher,https://volcano.si.edu/gallery/photos/GVP-05371.jpg,Stratovolcano,United States,holocene,54.65N,164.43W,100,99
670,Fjallgardar Ridge,https://volcano.si.edu/includes/images/noimage.jpg,Fissure vent(s),Iceland,pleistocene,65.5N,15.67W,100,99
671,Floreana,https://volcano.si.edu/gallery/photos/GVP-10178.jpg,Shield,Ecuador,pleistocene,1.3S,90.45W,100,99
672,Flores,https://volcano.si.edu/gallery/photos/GVP-07776.jpg,Volcanic field,Guatemala,holocene,14.308N,89.992W,100,99
673,Flores,https://volcano.si.edu/gallery/photos/GVP-12001.jpg,Stratovolcano(es),Portugal,holocene,39.462N,31.216W,100,99
674,Flores  Los,https://volcano.si.edu/gallery/photos/GVP-08599.jpg,Volcanic field,Mexico,pleistocene,22.58N,99.38W,100,99
675,Fogo,https://volcano.si.edu/gallery/photos/GVP-09516.jpg,Stratovolcano,Cape Verde,holocene,14.95N,24.35W,100,99
676,Fonuafo'ou,https://volcano.si.edu/gallery/photos/GVP-10788.jpg,Submarine,Tonga,holocene,20.32S,175.42W,100,99
677,Fonualei,https://volcano.si.edu/gallery/photos/GVP-10790.jpg,Stratovolcano,Tonga,holocene,18.023S,174.317W,100,99
678,Forecast Seamount,https://volcano.si.edu/gallery/photos/GVP-11866.jpg,Submarine,United States,holocene,13.4N,143.92E,100,99
679,Fort Portal,https://volcano.si.edu/gallery/photos/GVP-12069.jpg,Tuff cone(s),Uganda,holocene,0.7N,30.25E,100,99
680,Fort Rock Volcanic Field,https://volcano.si.edu/includes/images/noimage.jpg,Maar(s),United States,pleistocene,43.392N,121.142W,100,99
681,Fort Selkirk,https://volcano.si.edu/gallery/photos/GVP-10149.jpg,Volcanic field,Canada,holocene,62.93N,137.38W,100,99
682,Foundland,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Dominica,pleistocene,15.27N,61.28W,100,99
683,Four Craters Lava Field,https://volcano.si.edu/gallery/photos/GVP-08848.jpg,Volcanic field,United States,pleistocene,43.361N,120.669W,100,99
684,Fournaise  Piton de la,https://volcano.si.edu/gallery/photos/GVP-00308.jpg,Shield,France,holocene,21.244S,55.708E,100,99
685,Fourpeaked,https://volcano.si.edu/gallery/photos/GVP-11835.jpg,Stratovolcano,United States,holocene,58.77N,153.672W,100,99
686,Fox,https://volcano.si.edu/includes/images/noimage.jpg,Pyroclastic cone,Australia,pleistocene,18.85S,145.8E,100,99
687,Franklin Island,https://volcano.si.edu/includes/images/noimage.jpg,Shield,Antarctica,pleistocene,76.17S,168.38E,100,99
688,Fremrinamar,https://volcano.si.edu/gallery/photos/GVP-05180.jpg,Stratovolcano,Iceland,holocene,65.416N,16.666W,100,99
689,Frosty,https://volcano.si.edu/gallery/photos/GVP-09871.jpg,Stratovolcano(es),United States,holocene,55.067N,162.835W,100,99
690,Fuego,https://volcano.si.edu/gallery/photos/GVP-03903.jpg,Stratovolcano(es),Guatemala,holocene,14.473N,90.88W,100,99
691,Fueguino,https://volcano.si.edu/gallery/photos/GVP-11599.jpg,Lava dome(s),Chile,holocene,54.97S,70.262W,100,99
692,Fuerteventura,https://volcano.si.edu/gallery/photos/GVP-10416.jpg,Fissure vent(s),Spain,holocene,28.358N,14.02W,100,99
693,Fuji Mountain,https://volcano.si.edu/includes/images/noimage.jpg,Shield(s),United States,pleistocene,43.659N,122.103W,100,99
694,Fujisan,https://volcano.si.edu/gallery/photos/GVP-02009.jpg,Stratovolcano,Japan,holocene,35.361N,138.728E,100,99
695,Fukue,https://volcano.si.edu/gallery/photos/GVP-11042.jpg,Shield(s),Japan,holocene,32.657N,128.849E,100,99
696,Fukujin,https://volcano.si.edu/includes/images/noimage.jpg,Submarine,United States,holocene,21.93N,143.47E,100,99
697,Fukutoku-Oka-no-Ba,https://volcano.si.edu/gallery/photos/GVP-02098.jpg,Submarine,Japan,holocene,24.285N,141.481E,100,99
698,Fumarole Butte,https://volcano.si.edu/includes/images/noimage.jpg,Shield,United States,pleistocene,39.616N,112.803W,100,99
699,Funagata,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano(es),Japan,pleistocene,38.453N,140.623E,100,99
700,Furnas,https://volcano.si.edu/gallery/photos/GVP-06227.jpg,Stratovolcano,Portugal,holocene,37.77N,25.32W,100,99
701,Fuss Peak,https://volcano.si.edu/gallery/photos/GVP-09163.jpg,Stratovolcano,Russia,holocene,50.267N,155.246E,100,99
702,Futago,https://volcano.si.edu/includes/images/noimage.jpg,Lava dome(s),Japan,pleistocene,33.58N,131.604E,100,99
703,Futamata,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Japan,pleistocene,37.243N,139.97E,100,99
704,Gabillema,https://volcano.si.edu/gallery/photos/GVP-11171.jpg,Stratovolcano,Ethiopia,holocene,11.08N,41.27E,100,99
705,Gad Elu,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Ethiopia,pleistocene,12.408N,41.06E,100,99
