Volcano_ID,Volcano_Name,Volcano_Image,Volcano_Type,Country,epoch_period,Latitude,Longitude
1495,Mountain Lakes,https://volcano.si.edu/includes/images/noimage.jpg,Volcanic field,United States,pleistocene,42.32°N,122.08°W
1496,Mousa Alli,https://volcano.si.edu/gallery/photos/GVP-11216.jpg,Stratovolcano,Ethiopia,holocene,12.469°N,42.404°E
1497,Moutohora Island,https://volcano.si.edu/gallery/photos/GVP-11121.jpg,Complex,New Zealand,pleistocene,37.855°S,176.974°E
1498,Moyorodake [Medvezhia],https://volcano.si.edu/gallery/photos/GVP-02261.jpg,Stratovolcano,Japan,holocene,45.389°N,148.838°E
1499,Moyuta,https://volcano.si.edu/gallery/photos/GVP-04033.jpg,Stratovolcano,Guatemala,holocene,14.03°N,90.1°W
1500,Mrit-Ment Volcanic Field,https://volcano.si.edu/includes/images/noimage.jpg,Volcanic field,Morocco,pleistocene,33.47°N,2.97°W
1501,Muhavura,https://volcano.si.edu/gallery/photos/GVP-11188.jpg,Stratovolcano,Uganda,holocene,1.383°S,29.678°E
1502,Mukaimachi,https://volcano.si.edu/includes/images/noimage.jpg,Caldera,Japan,pleistocene,38.75°N,140.52°E
1503,Mundua,https://volcano.si.edu/gallery/photos/GVP-11523.jpg,Complex,Papua New Guinea,holocene,4.624°S,149.339°E
1504,Muria,https://volcano.si.edu/gallery/photos/GVP-11510.jpg,Stratovolcano,Indonesia,holocene,6.62°S,110.88°E
1505,Murphy,https://volcano.si.edu/includes/images/noimage.jpg,Shield,Antarctica,pleistocene,75.37°S,110.67°W
1506,Murray,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Papua New Guinea,pleistocene,6.75°S,144.02°E
1507,Musa,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano(es),Japan,pleistocene,43.676°N,144.886°E
1508,Musuan,https://volcano.si.edu/gallery/photos/GVP-11939.jpg,Lava dome,Philippines,holocene,7.877°N,125.068°E
1509,Mutnovsky,https://volcano.si.edu/gallery/photos/GVP-02294.jpg,Complex,Russia,holocene,52.449°N,158.196°E
1510,Mutny,https://volcano.si.edu/includes/images/noimage.jpg,Shield,Russia,pleistocene,57.72°N,160.37°E
1511,Mutsu-Hiuchidake,https://volcano.si.edu/gallery/photos/GVP-11788.jpg,Stratovolcano,Japan,pleistocene,41.436°N,141.056°E
1512,Mutsurejima,https://volcano.si.edu/includes/images/noimage.jpg,Pyroclastic cone(s),Japan,pleistocene,33.974°N,130.866°E
1513,Myojinsho,https://volcano.si.edu/gallery/photos/GVP-04613.jpg,Submarine,Japan,holocene,31.888°N,139.918°E
1514,Myokosan,https://volcano.si.edu/gallery/photos/GVP-06445.jpg,Stratovolcano,Japan,holocene,36.891°N,138.114°E
1515,Nabro,https://volcano.si.edu/gallery/photos/GVP-11210.jpg,Stratovolcano,Eritrea,holocene,13.37°N,41.7°E
1516,Nabukelevu,https://volcano.si.edu/gallery/photos/GVP-11077.jpg,Lava dome(s),Fiji,holocene,19.12°S,177.98°E
1517,Nachikinsky,https://volcano.si.edu/includes/images/noimage.jpg,Unknown,Russia,pleistocene,57.83°N,162.68°E
1518,Naeba,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Japan,pleistocene,36.843°N,138.694°E
1519,Nairai,https://volcano.si.edu/includes/images/noimage.jpg,Complex,Fiji,pleistocene,17.8°S,179.42°E
1520,Nakanoshima,https://volcano.si.edu/gallery/photos/GVP-11804.jpg,Stratovolcano(es),Japan,holocene,29.859°N,129.857°E
1521,Nama Salah,https://volcano.si.edu/includes/images/noimage.jpg,Unknown,Indonesia,pleistocene,4.65°N,96.78°E
1522,Namarunu,https://volcano.si.edu/gallery/photos/GVP-10041.jpg,Shield,Kenya,holocene,1.98°N,36.43°E
1523,Namyong,https://volcano.si.edu/includes/images/noimage.jpg,Fissure vent(s),Burma (Myanmar),pleistocene,25.68°N,96.43°E
1524,Nanashigure,https://volcano.si.edu/includes/images/noimage.jpg,Lava dome,Japan,pleistocene,40.066°N,141.109°E
1525,Nantaisan,https://volcano.si.edu/gallery/photos/GVP-06464.jpg,Stratovolcano,Japan,holocene,36.765°N,139.491°E
1526,Nanti  Bukit,https://volcano.si.edu/includes/images/noimage.jpg,Unknown,Indonesia,pleistocene,4.2°S,103.85°E
1527,Nanzaki,https://volcano.si.edu/includes/images/noimage.jpg,Pyroclastic cone,Japan,pleistocene,34.604°N,138.832°E
1528,Naolinco Volcanic Field,https://volcano.si.edu/gallery/photos/GVP-07531.jpg,Pyroclastic cone(s),Mexico,holocene,19.67°N,96.75°W
1529,Napa  Cerro,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Chile,pleistocene,20.52°S,68.68°W
1530,Napo Taroare,https://volcano.si.edu/includes/images/noimage.jpg,Submarine,Indonesia,pleistocene,4.048°N,125.345°E
1531,Narage,https://volcano.si.edu/gallery/photos/GVP-12099.jpg,Stratovolcano,Papua New Guinea,pleistocene,4.547°S,149.113°E
1532,Narcondum,https://volcano.si.edu/gallery/photos/GVP-09877.jpg,Stratovolcano,India,holocene,13.43°N,94.28°E
1533,Naruko,https://volcano.si.edu/gallery/photos/GVP-10549.jpg,Caldera,Japan,holocene,38.729°N,140.734°E
1534,Nasudake,https://volcano.si.edu/gallery/photos/GVP-06451.jpg,Stratovolcano(es),Japan,holocene,37.125°N,139.963°E
1535,Natib,https://volcano.si.edu/gallery/photos/GVP-01911.jpg,Stratovolcano,Philippines,holocene,14.72°N,120.4°E
1536,Navajas  Las,https://volcano.si.edu/gallery/photos/GVP-09886.jpg,Shield,Mexico,pleistocene,21.531°N,104.729°W
1537,Nazko,https://volcano.si.edu/gallery/photos/GVP-10154.jpg,Pyroclastic cone(s),Canada,holocene,52.928°N,123.732°W
1538,NE Shepherd Islands,https://volcano.si.edu/gallery/photos/GVP-12597.jpg,Stratovolcano(es),Vanuatu,holocene,16.992°S,168.592°E
1539,Negra  Sierra,https://volcano.si.edu/gallery/photos/GVP-11656.jpg,Shield,Ecuador,holocene,0.83°S,91.17°W
1540,Negrillar  La,https://volcano.si.edu/gallery/photos/GVP-12351.jpg,Pyroclastic cone(s),Chile,holocene,24.319°S,68.59°W
1541,Negro  Cerro,https://volcano.si.edu/gallery/photos/GVP-04148.jpg,Pyroclastic cone(s),Nicaragua,holocene,12.506°N,86.702°W
1542,Negro  Cerro,https://volcano.si.edu/includes/images/noimage.jpg,Shield,Costa Rica,pleistocene,10.462°N,83.855°W
1543,Negros de Aras,https://volcano.si.edu/gallery/photos/GVP-12349.jpg,Pyroclastic cone(s),Chile,pleistocene,24.18°S,68.25°W
1544,Nejapa-Miraflores,https://volcano.si.edu/gallery/photos/GVP-08058.jpg,Fissure vent(s),Nicaragua,holocene,12.12°N,86.32°W
1545,Nekoma,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Japan,pleistocene,37.617°N,140.011°E
1546,Nelangaapan,https://volcano.si.edu/includes/images/noimage.jpg,Unknown,Philippines,pleistocene,9.932°N,125.27°E
1547,Nemo Peak,https://volcano.si.edu/gallery/photos/GVP-09160.jpg,Caldera,Russia,holocene,49.57°N,154.808°E
1548,Nemours-Nedroma,https://volcano.si.edu/includes/images/noimage.jpg,Volcanic field,Algeria,pleistocene,35.07°N,2°W
1549,Nemrut Dagi,https://volcano.si.edu/gallery/photos/GVP-10436.jpg,Stratovolcano,Turkey,holocene,38.654°N,42.229°E
1550,Nevada  Sierra,https://volcano.si.edu/gallery/photos/GVP-12536.jpg,Complex,Chile,holocene,26.48°S,68.58°W
1551,Nevada  Sierra,https://volcano.si.edu/gallery/photos/GVP-11058.jpg,Stratovolcano,Chile,pleistocene,38.58°S,71.58°W
1552,Nevado  Cerro,https://volcano.si.edu/includes/images/noimage.jpg,Volcanic field,Argentina,pleistocene,35.58°S,68.489°W
1553,Nevis Peak,https://volcano.si.edu/gallery/photos/GVP-09436.jpg,Stratovolcano,Saint Kitts and Nevis,holocene,17.15°N,62.58°W
1554,Newberry,https://volcano.si.edu/gallery/photos/GVP-10705.jpg,Shield,United States,holocene,43.722°N,121.229°W
1555,Newer Volcanics Province,https://volcano.si.edu/gallery/photos/GVP-09717.jpg,Shield(s),Australia,holocene,37.77°S,142.5°E
1556,Ngaoundere Plateau,https://volcano.si.edu/includes/images/noimage.jpg,Volcanic field,Cameroon,pleistocene,7.25°N,13.67°E
1557,Ngatoroirangi,https://volcano.si.edu/includes/images/noimage.jpg,Submarine,New Zealand,pleistocene,33.729°S,179.827°E
1558,Nggatokae,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Solomon Islands,pleistocene,8.78°S,158.18°E
1559,Ngorongoro,https://volcano.si.edu/includes/images/noimage.jpg,Caldera,Tanzania,pleistocene,3.17°S,35.57°E
1560,Ngozi,https://volcano.si.edu/gallery/photos/GVP-11194.jpg,Caldera,Tanzania,holocene,8.989°S,33.554°E
1561,Nichiyo Seamount,https://volcano.si.edu/includes/images/noimage.jpg,Submarine,Japan,pleistocene,29.482°N,140.327°E
1562,Nicholson  Cerro,https://volcano.si.edu/gallery/photos/GVP-12654.jpg,Pyroclastic cone,Peru,holocene,16.261°S,71.754°W
1563,Niebla  Cerro de la,https://volcano.si.edu/includes/images/noimage.jpg,Compound,Chile,pleistocene,25.25°S,68.63°W
1564,Nieges  Piton des,https://volcano.si.edu/includes/images/noimage.jpg,Shield,France,pleistocene,21.08°S,55.48°E
1565,Nightingale Island,https://volcano.si.edu/gallery/photos/GVP-12668.jpg,Stratovolcano,United Kingdom,holocene,37.42°S,12.48°W
1566,Nigorikawa,https://volcano.si.edu/gallery/photos/GVP-09609.jpg,Caldera,Japan,pleistocene,42.12°N,140.45°E
1567,Niigata-Yakeyama,https://volcano.si.edu/gallery/photos/GVP-06458.jpg,Lava dome,Japan,holocene,36.921°N,138.036°E
1568,Niihau,https://volcano.si.edu/includes/images/noimage.jpg,Shield,United States,pleistocene,21.95°N,160.08°W
1569,Niijima,https://volcano.si.edu/gallery/photos/GVP-08942.jpg,Lava dome(s),Japan,holocene,34.397°N,139.27°E
1570,Nikko,https://volcano.si.edu/gallery/photos/GVP-10746.jpg,Submarine,Japan,holocene,23.078°N,142.326°E
1571,Nikko-Shiranesan,https://volcano.si.edu/gallery/photos/GVP-02026.jpg,Shield,Japan,holocene,36.799°N,139.376°E
1572,Nikolka,https://volcano.si.edu/includes/images/noimage.jpg,Unknown,Russia,pleistocene,55.33°N,159.95°E
1573,Nila,https://volcano.si.edu/gallery/photos/GVP-06432.jpg,Stratovolcano,Indonesia,holocene,6.73°S,129.5°E
1574,Niseikaushuppe,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Japan,pleistocene,43.777°N,142.989°E
1575,Niseko,https://volcano.si.edu/gallery/photos/GVP-05639.jpg,Stratovolcano(es),Japan,holocene,42.875°N,140.659°E
1576,Nishinoshima,https://volcano.si.edu/gallery/photos/GVP-02095.jpg,Caldera,Japan,holocene,27.247°N,140.874°E
1577,Nisyros,https://volcano.si.edu/gallery/photos/GVP-09000.jpg,Stratovolcano,Greece,holocene,36.586°N,27.16°E
1578,Niuafo'ou,https://volcano.si.edu/gallery/photos/GVP-10800.jpg,Shield,Tonga,holocene,15.6°S,175.63°W
1579,Niuatahi,https://volcano.si.edu/includes/images/noimage.jpg,Caldera,Tonga,holocene,15.379°S,174.003°W
1580,Nograd-Southern Slovakia,https://volcano.si.edu/includes/images/noimage.jpg,Volcanic field,Hungary,pleistocene,48.159°N,19.79°E
1581,Nonda,https://volcano.si.edu/gallery/photos/GVP-11098.jpg,Stratovolcano,Solomon Islands,pleistocene,7.67°S,156.6°E
1582,Norikuradake,https://volcano.si.edu/gallery/photos/GVP-01458.jpg,Stratovolcano(es),Japan,holocene,36.106°N,137.554°E
1583,Noro,https://volcano.si.edu/includes/images/noimage.jpg,Pyroclastic cone,Japan,pleistocene,35.41°N,133.182°E
1584,North Gorda Ridge Segment,https://volcano.si.edu/gallery/photos/GVP-10342.jpg,Submarine,Undersea Features,holocene,42.67°N,126.78°W
1585,North Island,https://volcano.si.edu/gallery/photos/GVP-10044.jpg,Tuff cone(s),Kenya,holocene,4.059°N,36.049°E
1586,North Kawio,https://volcano.si.edu/includes/images/noimage.jpg,Submarine,Indonesia,pleistocene,4.684°N,125.468°E
1587,North Vate,https://volcano.si.edu/gallery/photos/GVP-11912.jpg,Stratovolcano(es),Vanuatu,holocene,17.47°S,168.353°E
1588,Northern Atenguillo,https://volcano.si.edu/gallery/photos/GVP-07570.jpg,Shield(s),Mexico,pleistocene,20.75°N,104.5°W
1589,Northern Centres,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano(es),Netherlands,pleistocene,17.508°N,62.992°W
1590,Northern EPR at 10.7°N,https://volcano.si.edu/gallery/photos/GVP-11970.jpg,Submarine,Undersea Features,holocene,10.73°N,103.58°W
1591,Northern EPR at 16°N,https://volcano.si.edu/includes/images/noimage.jpg,Submarine,Undersea Features,holocene,15.83°N,105.43°W
1592,Northern EPR at 17°N,https://volcano.si.edu/includes/images/noimage.jpg,Submarine,Undersea Features,holocene,16.55°N,105.32°W
1593,Northern EPR at 9.8°N,https://volcano.si.edu/gallery/photos/GVP-11878.jpg,Submarine,Undersea Features,holocene,9.83°N,104.3°W
1594,Northern Guadalajara Mesa,https://volcano.si.edu/includes/images/noimage.jpg,Lava dome(s),Mexico,pleistocene,20.88°N,103.4°W
1595,Northern Lake Abaya Volcanic Field,https://volcano.si.edu/gallery/photos/GVP-12576.jpg,Volcanic field,Ethiopia,holocene,6.76°N,37.97°E
1596,Northern Mendoza Volcanic Field,https://volcano.si.edu/includes/images/noimage.jpg,Volcanic field,Argentina,pleistocene,34.67°S,69°W
1597,Northern Tongariro Group,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano(es),New Zealand,pleistocene,38.98°S,175.7°E
1598,Nosichan,https://volcano.si.edu/includes/images/noimage.jpg,Shield,Russia,pleistocene,56.08°N,157.75°E
1599,Nosy-Be,https://volcano.si.edu/gallery/photos/GVP-10421.jpg,Pyroclastic cone(s),Madagascar,holocene,13.32°S,48.48°E
1600,Novarupta,https://volcano.si.edu/gallery/photos/GVP-05315.jpg,Caldera,United States,holocene,58.27°N,155.157°W
1601,Nuit,https://volcano.si.edu/includes/images/noimage.jpg,Unknown,Malaysia,pleistocene,1.02°N,109.93°E
1602,Nulla Volcanic Province,https://volcano.si.edu/includes/images/noimage.jpg,Shield(s),Australia,pleistocene,19.82°S,145.08°E
1603,Numa Numa,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Papua New Guinea,pleistocene,6.02°S,155.192°E
1604,Numanokami,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Japan,pleistocene,36.772°N,139.279°E
1605,Numazawa,https://volcano.si.edu/gallery/photos/GVP-10555.jpg,Shield,Japan,holocene,37.444°N,139.566°E
1606,Nunivak Island,https://volcano.si.edu/gallery/photos/GVP-10437.jpg,Shield,United States,pleistocene,60.02°N,166.33°W
1607,Nuomin,https://volcano.si.edu/includes/images/noimage.jpg,Pyroclastic cone(s),China,pleistocene,49.617°N,123.717°E
1608,Nushan,https://volcano.si.edu/includes/images/noimage.jpg,Cone,China,pleistocene,33.12°N,118.75°E
1609,NW Eifuku,https://volcano.si.edu/gallery/photos/GVP-11856.jpg,Submarine,United States,holocene,21.485°N,144.043°E
1610,NW Ethiopian Plateau,https://volcano.si.edu/includes/images/noimage.jpg,Volcanic field,Ethiopia,pleistocene,11°N,36.833°E
1611,NW Rota-1,https://volcano.si.edu/gallery/photos/GVP-12035.jpg,Submarine,United States,holocene,14.601°N,144.775°E
1612,Nyambeni Hills,https://volcano.si.edu/gallery/photos/GVP-11219.jpg,Shield,Kenya,holocene,0.23°N,37.87°E
1613,Nyamulagira,https://volcano.si.edu/gallery/photos/GVP-10984.jpg,Shield,DR Congo,holocene,1.408°S,29.2°E
1614,Nyiragongo,https://volcano.si.edu/gallery/photos/GVP-05864.jpg,Stratovolcano,DR Congo,holocene,1.52°S,29.25°E
1615,Nylgimelkin,https://volcano.si.edu/gallery/photos/GVP-11780.jpg,Shield(s),Russia,holocene,57.97°N,160.65°E
1616,Nyoho-Akanagi,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Japan,pleistocene,36.808°N,139.54°E
1617,Nyokie  Ol Doinyo,https://volcano.si.edu/includes/images/noimage.jpg,Tuff cone,Kenya,pleistocene,1.8°S,36.38°E
1618,Nyuto-Takakura,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano(es),Japan,pleistocene,39.802°N,140.842°E
1619,O'a Caldera,https://volcano.si.edu/gallery/photos/GVP-10425.jpg,Caldera,Ethiopia,holocene,7.47°N,38.58°E
1620,Obiglio,https://volcano.si.edu/includes/images/noimage.jpg,Pyroclastic cone,Antarctica,pleistocene,74.458°S,131.848°W
1621,Ocate,https://volcano.si.edu/includes/images/noimage.jpg,Volcanic field,United States,pleistocene,36.12°N,104.75°W
1622,Ochchamo,https://volcano.si.edu/includes/images/noimage.jpg,Shield,Russia,pleistocene,55.62°N,158.15°E
1623,Odamoisan [Tebenkov],https://volcano.si.edu/gallery/photos/GVP-12612.jpg,Stratovolcano,Japan,holocene,45.028°N,147.918°E
1624,Oddnyjarhnjukur-Langjokull,https://volcano.si.edu/gallery/photos/GVP-07534.jpg,Subglacial,Iceland,holocene,64.85°N,19.7°W
1625,Oetakayama,https://volcano.si.edu/includes/images/noimage.jpg,Lava dome(s),Japan,pleistocene,35.061°N,132.431°E
1626,Ofu-Olosega,https://volcano.si.edu/gallery/photos/GVP-12010.jpg,Shield(s),United States,holocene,14.175°S,169.618°W
1627,Ogino-Sen,https://volcano.si.edu/includes/images/noimage.jpg,Pyroclastic cone(s),Japan,pleistocene,35.437°N,134.444°E
1628,Ojikajima,https://volcano.si.edu/includes/images/noimage.jpg,Shield(s),Japan,pleistocene,33.199°N,129.051°E
1629,Ojos del Salado  Nevados,https://volcano.si.edu/gallery/photos/GVP-06907.jpg,Stratovolcano,Chile,holocene,27.109°S,68.541°W
1630,Ok,https://volcano.si.edu/includes/images/noimage.jpg,Shield,Iceland,pleistocene,64.62°N,20.88°W
1631,Okataina,https://volcano.si.edu/gallery/photos/GVP-01616.jpg,Lava dome(s),New Zealand,holocene,38.12°S,176.5°E
1632,Oki-Dogo,https://volcano.si.edu/gallery/photos/GVP-10556.jpg,Shield,Japan,holocene,36.176°N,133.334°E
1633,Okiura,https://volcano.si.edu/includes/images/noimage.jpg,Caldera,Japan,pleistocene,40.57°N,140.73°E
1634,Okmok,https://volcano.si.edu/gallery/photos/GVP-05386.jpg,Shield,United States,holocene,53.43°N,168.13°W
1635,Oku Volcanic Field,https://volcano.si.edu/gallery/photos/GVP-00264.jpg,Stratovolcano,Cameroon,holocene,6.25°N,10.5°E
1636,Okushiri-Katsumayama,https://volcano.si.edu/includes/images/noimage.jpg,Shield,Japan,pleistocene,42.193°N,139.468°E
1637,Ol Kokwe,https://volcano.si.edu/gallery/photos/GVP-10036.jpg,Shield,Kenya,holocene,0.62°N,36.075°E
1638,Olallie Butte,https://volcano.si.edu/includes/images/noimage.jpg,Shield(s),United States,pleistocene,44.82°N,121.75°W
1639,Olca-Paruma,https://volcano.si.edu/gallery/photos/GVP-10979.jpg,Stratovolcano(es),Chile,holocene,20.939°S,68.413°W
1640,Olim,https://volcano.si.edu/includes/images/noimage.jpg,Fissure vent(s),Indonesia,pleistocene,5.2°N,96.18°E
1641,Oliver-Speight,https://volcano.si.edu/includes/images/noimage.jpg,Submarine,New Zealand,pleistocene,32.388°S,179.591°W
1642,Olkaria,https://volcano.si.edu/gallery/photos/GVP-11160.jpg,Pyroclastic cone(s),Kenya,holocene,0.904°S,36.292°E
1643,Olkoviy Volcanic Group,https://volcano.si.edu/gallery/photos/GVP-12476.jpg,Volcanic field,Russia,holocene,52.02°N,157.53°E
1644,Ollague,https://volcano.si.edu/gallery/photos/GVP-06915.jpg,Stratovolcano,Chile,pleistocene,21.3°S,68.18°W
1645,Olmoti,https://volcano.si.edu/includes/images/noimage.jpg,Caldera,Tanzania,pleistocene,3°S,35.65°E
1646,Olot Volcanic Field,https://volcano.si.edu/gallery/photos/GVP-11991.jpg,Pyroclastic cone(s),Spain,holocene,42.17°N,2.53°E
1647,Omanago Group,https://volcano.si.edu/gallery/photos/GVP-02027.jpg,Lava dome(s),Japan,holocene,36.795°N,139.507°E
1648,Omeshidake,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Japan,pleistocene,36.626°N,138.461°E
1649,Onikobe,https://volcano.si.edu/gallery/photos/GVP-11791.jpg,Caldera,Japan,pleistocene,38.83°N,140.695°E
1650,Onnebetsu,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Japan,pleistocene,43.991°N,145.017°E
1651,Onoharajima,https://volcano.si.edu/includes/images/noimage.jpg,Lava dome,Japan,pleistocene,34.045°N,139.387°E
1652,Ontakesan,https://volcano.si.edu/gallery/photos/GVP-10557.jpg,Complex,Japan,holocene,35.893°N,137.48°E
1653,Opala,https://volcano.si.edu/gallery/photos/GVP-02312.jpg,Caldera,Russia,holocene,52.543°N,157.339°E
1654,Ora  Doro,https://volcano.si.edu/includes/images/noimage.jpg,Unknown,Indonesia,pleistocene,8.75°S,119.67°E
1655,Oraefajokull,https://volcano.si.edu/gallery/photos/GVP-07541.jpg,Stratovolcano,Iceland,holocene,64°N,16.65°W
1656,Oricola-Carsoli,https://volcano.si.edu/includes/images/noimage.jpg,Pyroclastic cone(s),Italy,pleistocene,42.15°N,13.08°E
1657,Orizaba  Pico de,https://volcano.si.edu/gallery/photos/GVP-05525.jpg,Stratovolcano,Mexico,holocene,19.03°N,97.27°W
